Input Filename,Input Type,Algorithm,Iterations
lifts.3.prop1-func-interl.yml,C,K-Induction,4
lifts.4.prop1-back-serstep.yml,C,K-Induction,4
lifts.4.prop1-func-interl.yml,C,K-Induction,4
lifts.5.prop1-back-serstep.yml,C,K-Induction,4
lifts.5.prop1-func-interl.yml,C,K-Induction,4
lifts.6.prop1-back-serstep.yml,C,K-Induction,0
lifts.6.prop1-func-interl.yml,C,K-Induction,4
lifts.7.prop1-back-serstep.yml,C,K-Induction,0
lifts.7.prop1-func-interl.yml,C,K-Induction,4
lifts.8.prop1-back-serstep.yml,C,K-Induction,3
lifts.8.prop1-func-interl.yml,C,K-Induction,4
loyd.1.prop1-back-serstep.yml,C,K-Induction,10
loyd.1.prop1-func-interl.yml,C,K-Induction,13
loyd.2.prop1-back-serstep.yml,C,K-Induction,9
loyd.2.prop1-func-interl.yml,C,K-Induction,9
loyd.3.prop1-back-serstep.yml,C,K-Induction,8
loyd.3.prop1-func-interl.yml,C,K-Induction,8
lup.1.prop1-back-serstep.yml,C,K-Induction,5
lup.1.prop1-func-interl.yml,C,K-Induction,5
lup.2.prop1-back-serstep.yml,C,K-Induction,4
lup.2.prop1-func-interl.yml,C,K-Induction,5
lup.3.prop1-back-serstep.yml,C,K-Induction,3
lup.3.prop1-func-interl.yml,C,K-Induction,5
lup.4.prop1-back-serstep.yml,C,K-Induction,4
lup.4.prop1-func-interl.yml,C,K-Induction,5
mcs.1.prop1-back-serstep.yml,C,K-Induction,7
mcs.1.prop1-func-interl.yml,C,K-Induction,6
mcs.2.prop1-back-serstep.yml,C,K-Induction,6
mcs.2.prop1-func-interl.yml,C,K-Induction,7
mcs.3.prop1-back-serstep.yml,C,K-Induction,5
mcs.3.prop1-func-interl.yml,C,K-Induction,4
mcs.4.prop1-back-serstep.yml,C,K-Induction,6
mcs.4.prop1-func-interl.yml,C,K-Induction,5
mcs.5.prop1-back-serstep.yml,C,K-Induction,5
mcs.5.prop1-func-interl.yml,C,K-Induction,4
mcs.6.prop1-back-serstep.yml,C,K-Induction,5
mcs.6.prop1-func-interl.yml,C,K-Induction,6
msmie.1.prop1-back-serstep.yml,C,K-Induction,5
msmie.1.prop1-func-interl.yml,C,K-Induction,5
msmie.2.prop1-back-serstep.yml,C,K-Induction,4
msmie.2.prop1-func-interl.yml,C,K-Induction,4
msmie.3.prop1-back-serstep.yml,C,K-Induction,4
msmie.3.prop1-func-interl.yml,C,K-Induction,4
msmie.4.prop1-back-serstep.yml,C,K-Induction,0
msmie.4.prop1-func-interl.yml,C,K-Induction,2
needham.1.prop1-back-serstep.yml,C,K-Induction,6
needham.1.prop1-func-interl.yml,C,K-Induction,7
needham.1.prop2-back-serstep.yml,C,K-Induction,6
needham.1.prop2-func-interl.yml,C,K-Induction,6
needham.1.prop3-back-serstep.yml,C,K-Induction,6
needham.1.prop3-func-interl.yml,C,K-Induction,6
needham.1.prop4-back-serstep.yml,C,K-Induction,6
needham.1.prop4-func-interl.yml,C,K-Induction,6
needham.2.prop1-back-serstep.yml,C,K-Induction,4
needham.2.prop1-func-interl.yml,C,K-Induction,4
needham.2.prop2-back-serstep.yml,C,K-Induction,4
needham.2.prop2-func-interl.yml,C,K-Induction,4
needham.2.prop3-back-serstep.yml,C,K-Induction,4
needham.2.prop3-func-interl.yml,C,K-Induction,4
needham.2.prop4-back-serstep.yml,C,K-Induction,4
needham.2.prop4-func-interl.yml,C,K-Induction,6
needham.3.prop1-back-serstep.yml,C,K-Induction,4
needham.3.prop1-func-interl.yml,C,K-Induction,4
needham.3.prop2-back-serstep.yml,C,K-Induction,4
needham.3.prop2-func-interl.yml,C,K-Induction,4
needham.3.prop3-back-serstep.yml,C,K-Induction,4
needham.3.prop3-func-interl.yml,C,K-Induction,4
needham.3.prop4-back-serstep.yml,C,K-Induction,4
needham.3.prop4-func-interl.yml,C,K-Induction,5
needham.4.prop1-back-serstep.yml,C,K-Induction,4
needham.4.prop1-func-interl.yml,C,K-Induction,4
needham.4.prop2-back-serstep.yml,C,K-Induction,4
needham.4.prop2-func-interl.yml,C,K-Induction,4
needham.4.prop3-back-serstep.yml,C,K-Induction,4
needham.4.prop3-func-interl.yml,C,K-Induction,4
needham.4.prop4-back-serstep.yml,C,K-Induction,4
needham.4.prop4-func-interl.yml,C,K-Induction,5
peg_solitaire.1.prop1-back-serstep.yml,C,K-Induction,6
peg_solitaire.1.prop1-func-interl.yml,C,K-Induction,8
peg_solitaire.2.prop1-back-serstep.yml,C,K-Induction,4
peg_solitaire.2.prop1-func-interl.yml,C,K-Induction,4
peg_solitaire.3.prop1-back-serstep.yml,C,K-Induction,1
peg_solitaire.3.prop1-func-interl.yml,C,K-Induction,4
peg_solitaire.4.prop1-back-serstep.yml,C,K-Induction,6
peg_solitaire.4.prop1-func-interl.yml,C,K-Induction,7
peg_solitaire.5.prop1-back-serstep.yml,C,K-Induction,4
peg_solitaire.5.prop1-func-interl.yml,C,K-Induction,5
peg_solitaire.6.prop1-back-serstep.yml,C,K-Induction,5
peg_solitaire.6.prop1-func-interl.yml,C,K-Induction,6
peterson.1.prop1-back-serstep.yml,C,K-Induction,7
peterson.1.prop1-func-interl.yml,C,K-Induction,9
peterson.2.prop1-back-serstep.yml,C,K-Induction,8
peterson.2.prop1-func-interl.yml,C,K-Induction,9
peterson.3.prop1-back-serstep.yml,C,K-Induction,8
peterson.3.prop1-func-interl.yml,C,K-Induction,9
peterson.4.prop1-back-serstep.yml,C,K-Induction,6
peterson.4.prop1-func-interl.yml,C,K-Induction,7
peterson.5.prop1-back-serstep.yml,C,K-Induction,6
peterson.5.prop1-func-interl.yml,C,K-Induction,8
peterson.6.prop1-back-serstep.yml,C,K-Induction,6
peterson.6.prop1-func-interl.yml,C,K-Induction,8
peterson.7.prop1-back-serstep.yml,C,K-Induction,6
peterson.7.prop1-func-interl.yml,C,K-Induction,6
pgm_protocol.1.prop1-back-serstep.yml,C,K-Induction,3
pgm_protocol.1.prop1-func-interl.yml,C,K-Induction,3
pgm_protocol.1.prop2-back-serstep.yml,C,K-Induction,3
pgm_protocol.1.prop2-func-interl.yml,C,K-Induction,4
pgm_protocol.1.prop5-back-serstep.yml,C,K-Induction,3
pgm_protocol.1.prop5-func-interl.yml,C,K-Induction,3
pgm_protocol.1.prop6-back-serstep.yml,C,K-Induction,3
pgm_protocol.1.prop6-func-interl.yml,C,K-Induction,4
pgm_protocol.2.prop1-back-serstep.yml,C,K-Induction,3
pgm_protocol.2.prop1-func-interl.yml,C,K-Induction,1
pgm_protocol.2.prop2-back-serstep.yml,C,K-Induction,3
pgm_protocol.2.prop2-func-interl.yml,C,K-Induction,4
pgm_protocol.2.prop5-back-serstep.yml,C,K-Induction,3
pgm_protocol.2.prop5-func-interl.yml,C,K-Induction,4
pgm_protocol.2.prop6-back-serstep.yml,C,K-Induction,3
pgm_protocol.2.prop6-func-interl.yml,C,K-Induction,4
pgm_protocol.3.prop1-back-serstep.yml,C,K-Induction,0
pgm_protocol.3.prop1-func-interl.yml,C,K-Induction,1
pgm_protocol.3.prop2-back-serstep.yml,C,K-Induction,3
pgm_protocol.3.prop2-func-interl.yml,C,K-Induction,4
pgm_protocol.3.prop5-back-serstep.yml,C,K-Induction,3
pgm_protocol.3.prop5-func-interl.yml,C,K-Induction,4
pgm_protocol.3.prop6-back-serstep.yml,C,K-Induction,3
pgm_protocol.3.prop6-func-interl.yml,C,K-Induction,3
pgm_protocol.4.prop1-back-serstep.yml,C,K-Induction,0
pgm_protocol.4.prop1-func-interl.yml,C,K-Induction,4
pgm_protocol.4.prop2-back-serstep.yml,C,K-Induction,3
pgm_protocol.4.prop2-func-interl.yml,C,K-Induction,2
pgm_protocol.4.prop5-back-serstep.yml,C,K-Induction,4
pgm_protocol.4.prop5-func-interl.yml,C,K-Induction,4
pgm_protocol.4.prop6-back-serstep.yml,C,K-Induction,0
pgm_protocol.4.prop6-func-interl.yml,C,K-Induction,4
pgm_protocol.5.prop1-back-serstep.yml,C,K-Induction,3
pgm_protocol.5.prop1-func-interl.yml,C,K-Induction,4
pgm_protocol.5.prop2-back-serstep.yml,C,K-Induction,3
pgm_protocol.5.prop2-func-interl.yml,C,K-Induction,3
pgm_protocol.5.prop5-back-serstep.yml,C,K-Induction,3
pgm_protocol.5.prop5-func-interl.yml,C,K-Induction,4
pgm_protocol.5.prop6-back-serstep.yml,C,K-Induction,2
pgm_protocol.5.prop6-func-interl.yml,C,K-Induction,4
pgm_protocol.6.prop1-back-serstep.yml,C,K-Induction,3
pgm_protocol.6.prop1-func-interl.yml,C,K-Induction,2
pgm_protocol.6.prop2-back-serstep.yml,C,K-Induction,0
pgm_protocol.6.prop2-func-interl.yml,C,K-Induction,2
pgm_protocol.6.prop5-back-serstep.yml,C,K-Induction,3
pgm_protocol.6.prop5-func-interl.yml,C,K-Induction,1
pgm_protocol.6.prop6-back-serstep.yml,C,K-Induction,2
pgm_protocol.6.prop6-func-interl.yml,C,K-Induction,3
pgm_protocol.7.prop1-back-serstep.yml,C,K-Induction,3
pgm_protocol.7.prop1-func-interl.yml,C,K-Induction,2
pgm_protocol.7.prop2-back-serstep.yml,C,K-Induction,0
pgm_protocol.7.prop2-func-interl.yml,C,K-Induction,4
pgm_protocol.7.prop5-back-serstep.yml,C,K-Induction,3
pgm_protocol.7.prop5-func-interl.yml,C,K-Induction,4
pgm_protocol.7.prop6-back-serstep.yml,C,K-Induction,2
pgm_protocol.7.prop6-func-interl.yml,C,K-Induction,4
pgm_protocol.8.prop1-back-serstep.yml,C,K-Induction,3
pgm_protocol.8.prop1-func-interl.yml,C,K-Induction,3
pgm_protocol.8.prop2-back-serstep.yml,C,K-Induction,0
pgm_protocol.8.prop2-func-interl.yml,C,K-Induction,4
pgm_protocol.8.prop5-back-serstep.yml,C,K-Induction,3
pgm_protocol.8.prop5-func-interl.yml,C,K-Induction,3
pgm_protocol.8.prop6-back-serstep.yml,C,K-Induction,3
pgm_protocol.8.prop6-func-interl.yml,C,K-Induction,2
plc.1.prop2-back-serstep.yml,C,K-Induction,3
plc.1.prop2-func-interl.yml,C,K-Induction,4
plc.2.prop2-back-serstep.yml,C,K-Induction,1
plc.2.prop2-func-interl.yml,C,K-Induction,4
plc.3.prop2-back-serstep.yml,C,K-Induction,0
plc.3.prop2-func-interl.yml,C,K-Induction,3
plc.4.prop2-back-serstep.yml,C,K-Induction,1
plc.4.prop2-func-interl.yml,C,K-Induction,4
pouring.1.prop1-back-serstep.yml,C,K-Induction,0
pouring.1.prop1-func-interl.yml,C,K-Induction,0
pouring.2.prop1-back-serstep.yml,C,K-Induction,0
pouring.2.prop1-func-interl.yml,C,K-Induction,0
production_cell.1.prop1-back-serstep.yml,C,K-Induction,4
production_cell.1.prop1-func-interl.yml,C,K-Induction,2
production_cell.2.prop1-back-serstep.yml,C,K-Induction,7
production_cell.2.prop1-func-interl.yml,C,K-Induction,8
production_cell.3.prop1-back-serstep.yml,C,K-Induction,4
production_cell.3.prop1-func-interl.yml,C,K-Induction,2
production_cell.4.prop1-back-serstep.yml,C,K-Induction,6
production_cell.4.prop1-func-interl.yml,C,K-Induction,6
production_cell.5.prop1-back-serstep.yml,C,K-Induction,4
production_cell.5.prop1-func-interl.yml,C,K-Induction,2
production_cell.6.prop1-back-serstep.yml,C,K-Induction,4
production_cell.6.prop1-func-interl.yml,C,K-Induction,2
protocols.1.prop1-back-serstep.yml,C,K-Induction,10
protocols.1.prop1-func-interl.yml,C,K-Induction,13
protocols.2.prop1-back-serstep.yml,C,K-Induction,8
protocols.2.prop1-func-interl.yml,C,K-Induction,11
protocols.3.prop1-back-serstep.yml,C,K-Induction,9
protocols.3.prop1-func-interl.yml,C,K-Induction,11
protocols.4.prop1-back-serstep.yml,C,K-Induction,9
protocols.4.prop1-func-interl.yml,C,K-Induction,11
protocols.5.prop1-back-serstep.yml,C,K-Induction,8
protocols.5.prop1-func-interl.yml,C,K-Induction,10
reader_writer.1.prop1-back-serstep.yml,C,K-Induction,6
reader_writer.1.prop1-func-interl.yml,C,K-Induction,4
reader_writer.2.prop1-back-serstep.yml,C,K-Induction,4
reader_writer.2.prop1-func-interl.yml,C,K-Induction,5
reader_writer.3.prop1-back-serstep.yml,C,K-Induction,4
reader_writer.3.prop1-func-interl.yml,C,K-Induction,4
recount4.yml,C,K-Induction,32
resistance.1.prop1-back-serstep.yml,C,K-Induction,8
resistance.1.prop1-func-interl.yml,C,K-Induction,5
resistance.1.prop2-back-serstep.yml,C,K-Induction,8
resistance.1.prop2-func-interl.yml,C,K-Induction,5
resistance.1.prop3-back-serstep.yml,C,K-Induction,8
resistance.1.prop3-func-interl.yml,C,K-Induction,5
resistance.2.prop1-back-serstep.yml,C,K-Induction,7
resistance.2.prop1-func-interl.yml,C,K-Induction,7
resistance.2.prop2-back-serstep.yml,C,K-Induction,7
resistance.2.prop2-func-interl.yml,C,K-Induction,5
resistance.2.prop3-back-serstep.yml,C,K-Induction,7
resistance.2.prop3-func-interl.yml,C,K-Induction,5
rether.1.prop1-back-serstep.yml,C,K-Induction,5
rether.1.prop1-func-interl.yml,C,K-Induction,6
rether.2.prop1-back-serstep.yml,C,K-Induction,5
rether.2.prop1-func-interl.yml,C,K-Induction,5
rether.3.prop1-back-serstep.yml,C,K-Induction,4
rether.3.prop1-func-interl.yml,C,K-Induction,4
rether.4.prop1-back-serstep.yml,C,K-Induction,4
rether.4.prop1-func-interl.yml,C,K-Induction,4
rether.5.prop1-back-serstep.yml,C,K-Induction,4
rether.5.prop1-func-interl.yml,C,K-Induction,4
rether.6.prop1-back-serstep.yml,C,K-Induction,4
rether.6.prop1-func-interl.yml,C,K-Induction,4
rether.7.prop1-back-serstep.yml,C,K-Induction,3
rether.7.prop1-func-interl.yml,C,K-Induction,4
rushhour.1.prop1-back-serstep.yml,C,K-Induction,1
rushhour.1.prop1-func-interl.yml,C,K-Induction,1
rushhour.2.prop1-back-serstep.yml,C,K-Induction,1
rushhour.2.prop1-func-interl.yml,C,K-Induction,1
rushhour.3.prop1-back-serstep.yml,C,K-Induction,0
rushhour.3.prop1-func-interl.yml,C,K-Induction,0
rushhour.4.prop1-back-serstep.yml,C,K-Induction,0
rushhour.4.prop1-func-interl.yml,C,K-Induction,0
schedule_world.1.prop1-back-serstep.yml,C,K-Induction,9
schedule_world.1.prop1-func-interl.yml,C,K-Induction,9
schedule_world.2.prop1-back-serstep.yml,C,K-Induction,7
schedule_world.2.prop1-func-interl.yml,C,K-Induction,6
schedule_world.3.prop1-back-serstep.yml,C,K-Induction,6
schedule_world.3.prop1-func-interl.yml,C,K-Induction,4
sokoban.1.prop1-back-serstep.yml,C,K-Induction,4
sokoban.1.prop1-func-interl.yml,C,K-Induction,4
sokoban.2.prop1-back-serstep.yml,C,K-Induction,4
sokoban.2.prop1-func-interl.yml,C,K-Induction,4
sokoban.3.prop1-back-serstep.yml,C,K-Induction,0
sokoban.3.prop1-func-interl.yml,C,K-Induction,0
synapse.1.prop1-back-serstep.yml,C,K-Induction,4
synapse.1.prop1-func-interl.yml,C,K-Induction,4
synapse.2.prop1-back-serstep.yml,C,K-Induction,4
synapse.2.prop1-func-interl.yml,C,K-Induction,4
synapse.3.prop1-back-serstep.yml,C,K-Induction,4
synapse.3.prop1-func-interl.yml,C,K-Induction,4
synapse.4.prop1-back-serstep.yml,C,K-Induction,4
synapse.4.prop1-func-interl.yml,C,K-Induction,4
synapse.5.prop1-back-serstep.yml,C,K-Induction,4
synapse.5.prop1-func-interl.yml,C,K-Induction,4
synapse.6.prop1-back-serstep.yml,C,K-Induction,3
synapse.6.prop1-func-interl.yml,C,K-Induction,4
synapse.7.prop1-back-serstep.yml,C,K-Induction,2
synapse.7.prop1-func-interl.yml,C,K-Induction,2
szymanski.1.prop1-back-serstep.yml,C,K-Induction,5
szymanski.1.prop1-func-interl.yml,C,K-Induction,5
szymanski.2.prop1-back-serstep.yml,C,K-Induction,5
szymanski.2.prop1-func-interl.yml,C,K-Induction,6
szymanski.3.prop1-back-serstep.yml,C,K-Induction,4
szymanski.3.prop1-func-interl.yml,C,K-Induction,4
szymanski.4.prop1-back-serstep.yml,C,K-Induction,4
szymanski.4.prop1-func-interl.yml,C,K-Induction,4
szymanski.5.prop1-back-serstep.yml,C,K-Induction,4
szymanski.5.prop1-func-interl.yml,C,K-Induction,4
telephony.1.prop1-back-serstep.yml,C,K-Induction,6
telephony.1.prop1-func-interl.yml,C,K-Induction,6
telephony.2.prop1-back-serstep.yml,C,K-Induction,4
telephony.2.prop1-func-interl.yml,C,K-Induction,4
telephony.3.prop1-back-serstep.yml,C,K-Induction,4
telephony.3.prop1-func-interl.yml,C,K-Induction,4
telephony.4.prop1-back-serstep.yml,C,K-Induction,4
telephony.4.prop1-func-interl.yml,C,K-Induction,4
telephony.5.prop1-back-serstep.yml,C,K-Induction,4
telephony.5.prop1-func-interl.yml,C,K-Induction,4
telephony.6.prop1-back-serstep.yml,C,K-Induction,4
telephony.6.prop1-func-interl.yml,C,K-Induction,4
telephony.7.prop1-back-serstep.yml,C,K-Induction,4
telephony.7.prop1-func-interl.yml,C,K-Induction,4
telephony.8.prop1-back-serstep.yml,C,K-Induction,4
telephony.8.prop1-func-interl.yml,C,K-Induction,4
train-gate.1.prop1-back-serstep.yml,C,K-Induction,8
train-gate.1.prop1-func-interl.yml,C,K-Induction,10
train-gate.2.prop1-back-serstep.yml,C,K-Induction,6
train-gate.2.prop1-func-interl.yml,C,K-Induction,6
train-gate.3.prop1-back-serstep.yml,C,K-Induction,6
train-gate.3.prop1-func-interl.yml,C,K-Induction,7
train-gate.4.prop1-back-serstep.yml,C,K-Induction,5
train-gate.4.prop1-func-interl.yml,C,K-Induction,7
train-gate.5.prop1-back-serstep.yml,C,K-Induction,5
train-gate.5.prop1-func-interl.yml,C,K-Induction,6
train-gate.6.prop1-back-serstep.yml,C,K-Induction,5
train-gate.6.prop1-func-interl.yml,C,K-Induction,5
train-gate.7.prop1-back-serstep.yml,C,K-Induction,4
train-gate.7.prop1-func-interl.yml,C,K-Induction,5
twocount2.yml,C,K-Induction,14
twocount32.yml,C,K-Induction,14
adding.1.prop1-back-serstep.yml,C,CEGAR_PRED,5
adding.1.prop1-func-interl.yml,C,CEGAR_PRED,8
adding.2.prop1-back-serstep.yml,C,CEGAR_PRED,5
adding.2.prop1-func-interl.yml,C,CEGAR_PRED,8
adding.3.prop1-back-serstep.yml,C,CEGAR_PRED,5
adding.3.prop1-func-interl.yml,C,CEGAR_PRED,8
adding.4.prop1-back-serstep.yml,C,CEGAR_PRED,5
adding.4.prop1-func-interl.yml,C,CEGAR_PRED,8
adding.5.prop1-back-serstep.yml,C,CEGAR_PRED,5
adding.5.prop1-func-interl.yml,C,CEGAR_PRED,8
adding.6.prop1-back-serstep.yml,C,CEGAR_PRED,5
adding.6.prop1-func-interl.yml,C,CEGAR_PRED,8
anderson.1.prop1-back-serstep.yml,C,CEGAR_PRED,4
anderson.1.prop1-func-interl.yml,C,CEGAR_PRED,9
anderson.2.prop1-back-serstep.yml,C,CEGAR_PRED,4
anderson.2.prop1-func-interl.yml,C,CEGAR_PRED,8
anderson.3.prop1-back-serstep.yml,C,CEGAR_PRED,4
anderson.3.prop1-func-interl.yml,C,CEGAR_PRED,8
anderson.4.prop1-back-serstep.yml,C,CEGAR_PRED,4
anderson.4.prop1-func-interl.yml,C,CEGAR_PRED,7
anderson.5.prop1-back-serstep.yml,C,CEGAR_PRED,4
anderson.5.prop1-func-interl.yml,C,CEGAR_PRED,6
anderson.6.prop1-back-serstep.yml,C,CEGAR_PRED,4
anderson.6.prop1-func-interl.yml,C,CEGAR_PRED,6
anderson.7.prop1-back-serstep.yml,C,CEGAR_PRED,3
anderson.7.prop1-func-interl.yml,C,CEGAR_PRED,6
anderson.8.prop1-back-serstep.yml,C,CEGAR_PRED,3
anderson.8.prop1-func-interl.yml,C,CEGAR_PRED,6
at.1.prop1-back-serstep.yml,C,CEGAR_PRED,5
at.1.prop1-func-interl.yml,C,CEGAR_PRED,8
at.2.prop1-back-serstep.yml,C,CEGAR_PRED,5
at.2.prop1-func-interl.yml,C,CEGAR_PRED,8
at.3.prop1-back-serstep.yml,C,CEGAR_PRED,4
at.3.prop1-func-interl.yml,C,CEGAR_PRED,7
at.4.prop1-back-serstep.yml,C,CEGAR_PRED,4
at.4.prop1-func-interl.yml,C,CEGAR_PRED,7
at.5.prop1-back-serstep.yml,C,CEGAR_PRED,4
at.5.prop1-func-interl.yml,C,CEGAR_PRED,7
at.6.prop1-back-serstep.yml,C,CEGAR_PRED,4
at.6.prop1-func-interl.yml,C,CEGAR_PRED,6
at.7.prop1-back-serstep.yml,C,CEGAR_PRED,4
at.7.prop1-func-interl.yml,C,CEGAR_PRED,6
bakery.1.prop1-back-serstep.yml,C,CEGAR_PRED,6
bakery.1.prop1-func-interl.yml,C,CEGAR_PRED,9
bakery.2.prop1-back-serstep.yml,C,CEGAR_PRED,6
bakery.2.prop1-func-interl.yml,C,CEGAR_PRED,10
bakery.3.prop1-back-serstep.yml,C,CEGAR_PRED,7
bakery.3.prop1-func-interl.yml,C,CEGAR_PRED,8
bakery.4.prop1-back-serstep.yml,C,CEGAR_PRED,6
bakery.4.prop1-func-interl.yml,C,CEGAR_PRED,8
bakery.5.prop1-back-serstep.yml,C,CEGAR_PRED,6
bakery.5.prop1-func-interl.yml,C,CEGAR_PRED,7
bakery.6.prop1-back-serstep.yml,C,CEGAR_PRED,6
bakery.6.prop1-func-interl.yml,C,CEGAR_PRED,6
bakery.7.prop1-back-serstep.yml,C,CEGAR_PRED,6
bakery.7.prop1-func-interl.yml,C,CEGAR_PRED,7
bakery.8.prop1-back-serstep.yml,C,CEGAR_PRED,6
bakery.8.prop1-func-interl.yml,C,CEGAR_PRED,6
blocks.2.prop1-back-serstep.yml,C,CEGAR_PRED,6
blocks.2.prop1-func-interl.yml,C,CEGAR_PRED,9
blocks.3.prop1-back-serstep.yml,C,CEGAR_PRED,6
blocks.3.prop1-func-interl.yml,C,CEGAR_PRED,8
blocks.4.prop1-back-serstep.yml,C,CEGAR_PRED,5
blocks.4.prop1-func-interl.yml,C,CEGAR_PRED,7
bridge.1.prop1-back-serstep.yml,C,CEGAR_PRED,4
bridge.1.prop1-func-interl.yml,C,CEGAR_PRED,5
bridge.2.prop1-back-serstep.yml,C,CEGAR_PRED,3
bridge.2.prop1-func-interl.yml,C,CEGAR_PRED,5
bridge.3.prop1-back-serstep.yml,C,CEGAR_PRED,3
bridge.3.prop1-func-interl.yml,C,CEGAR_PRED,4
brp.1.prop1-back-serstep.yml,C,CEGAR_PRED,6
brp.1.prop1-func-interl.yml,C,CEGAR_PRED,10
brp.2.prop1-back-serstep.yml,C,CEGAR_PRED,6
brp.2.prop1-func-interl.yml,C,CEGAR_PRED,10
brp.3.prop1-back-serstep.yml,C,CEGAR_PRED,6
brp.3.prop1-func-interl.yml,C,CEGAR_PRED,10
brp.4.prop1-back-serstep.yml,C,CEGAR_PRED,6
brp.4.prop1-func-interl.yml,C,CEGAR_PRED,10
brp.5.prop1-back-serstep.yml,C,CEGAR_PRED,6
brp.5.prop1-func-interl.yml,C,CEGAR_PRED,10
brp.6.prop1-back-serstep.yml,C,CEGAR_PRED,6
brp.6.prop1-func-interl.yml,C,CEGAR_PRED,10
brp2.1.prop1-back-serstep.yml,C,CEGAR_PRED,5
brp2.1.prop1-func-interl.yml,C,CEGAR_PRED,8
brp2.1.prop2-back-serstep.yml,C,CEGAR_PRED,7
brp2.1.prop2-func-interl.yml,C,CEGAR_PRED,9
brp2.1.prop3-back-serstep.yml,C,CEGAR_PRED,6
brp2.1.prop3-func-interl.yml,C,CEGAR_PRED,9
brp2.2.prop1-back-serstep.yml,C,CEGAR_PRED,5
brp2.2.prop1-func-interl.yml,C,CEGAR_PRED,8
brp2.2.prop2-back-serstep.yml,C,CEGAR_PRED,7
brp2.2.prop2-func-interl.yml,C,CEGAR_PRED,11
brp2.2.prop3-back-serstep.yml,C,CEGAR_PRED,6
brp2.2.prop3-func-interl.yml,C,CEGAR_PRED,8
brp2.3.prop1-back-serstep.yml,C,CEGAR_PRED,5
brp2.3.prop1-func-interl.yml,C,CEGAR_PRED,8
brp2.3.prop2-back-serstep.yml,C,CEGAR_PRED,7
brp2.3.prop2-func-interl.yml,C,CEGAR_PRED,9
brp2.3.prop3-back-serstep.yml,C,CEGAR_PRED,6
brp2.3.prop3-func-interl.yml,C,CEGAR_PRED,9
brp2.4.prop1-back-serstep.yml,C,CEGAR_PRED,5
brp2.4.prop1-func-interl.yml,C,CEGAR_PRED,8
brp2.4.prop2-back-serstep.yml,C,CEGAR_PRED,7
brp2.4.prop2-func-interl.yml,C,CEGAR_PRED,9
brp2.4.prop3-back-serstep.yml,C,CEGAR_PRED,6
brp2.4.prop3-func-interl.yml,C,CEGAR_PRED,9
brp2.5.prop1-back-serstep.yml,C,CEGAR_PRED,5
brp2.5.prop1-func-interl.yml,C,CEGAR_PRED,8
brp2.5.prop2-back-serstep.yml,C,CEGAR_PRED,6
brp2.5.prop2-func-interl.yml,C,CEGAR_PRED,9
brp2.5.prop3-back-serstep.yml,C,CEGAR_PRED,7
brp2.5.prop3-func-interl.yml,C,CEGAR_PRED,9
brp2.6.prop1-back-serstep.yml,C,CEGAR_PRED,6
brp2.6.prop1-func-interl.yml,C,CEGAR_PRED,8
brp2.6.prop2-back-serstep.yml,C,CEGAR_PRED,6
brp2.6.prop2-func-interl.yml,C,CEGAR_PRED,9
brp2.6.prop3-back-serstep.yml,C,CEGAR_PRED,6
brp2.6.prop3-func-interl.yml,C,CEGAR_PRED,9
cambridge.1.prop1-back-serstep.yml,C,CEGAR_PRED,4
cambridge.1.prop1-func-interl.yml,C,CEGAR_PRED,7
cambridge.1.prop2-back-serstep.yml,C,CEGAR_PRED,5
cambridge.1.prop2-func-interl.yml,C,CEGAR_PRED,5
cambridge.2.prop1-back-serstep.yml,C,CEGAR_PRED,5
cambridge.2.prop1-func-interl.yml,C,CEGAR_PRED,8
cambridge.2.prop2-back-serstep.yml,C,CEGAR_PRED,5
cambridge.2.prop2-func-interl.yml,C,CEGAR_PRED,5
cambridge.3.prop1-back-serstep.yml,C,CEGAR_PRED,5
cambridge.3.prop1-func-interl.yml,C,CEGAR_PRED,7
cambridge.3.prop2-back-serstep.yml,C,CEGAR_PRED,5
cambridge.3.prop2-func-interl.yml,C,CEGAR_PRED,6
cambridge.4.prop1-back-serstep.yml,C,CEGAR_PRED,5
cambridge.4.prop1-func-interl.yml,C,CEGAR_PRED,7
